,Date,극동유화,경동인베스트,세원이앤씨,SK이노베이션,이아이디,SK디스커버리,에스아이리소스,흥구석유,한국쉘석유,미창석유,GS,중앙에너비스,S-Oil,total,지수,전일비
1596,2014-05-30,494653756483.80005,11136532877494.799,2260543410117.4893,552744809429580.0,135082828298531.98,33917147015156.848,63433635189.0696,43276800000.0,27507707500000.0,5853230824320.0,191163262458798.0,56556787341.6,113396540420576.0,1073720523213589.8,62.88474925662234,-1.0595654152509582
1597,2014-06-02,497688442106.4,11183590922637.299,2257613347369.443,557934901536900.0,136160616822190.48,33523533461296.8,60147434308.0032,42618240000.0,27747687500000.0,5796324413528.0,190722286074810.0,57618886634.4,113190739076800.0,1079175366158580.8,63.20422385305024,0.3194745964278951
1598,2014-06-03,497688442106.4,11136532877494.799,2295704163094.041,534579487053960.0,140112508075604.98,33129919907436.75,58354961100.1488,41865600000.0,27177735000000.0,5780065439016.0,189399356922846.0,57884411457.6,110926924295264.0,1055194027149380.8,61.79970521172069,-1.4045186413295454
1599,2014-06-05,505780937100.0,10948659234411.6,2364560637673.122,516933173889072.0,119275263284874.0,32173467020028.6,53674614390.7512,41865600000.0,26127822500000.0,5690641079200.0,186312522234930.0,58017173869.200005,111544328326592.0,1012029776532141.4,59.27169813890147,-2.5280070728192214
1600,2014-06-09,501734689603.2,10854632778498.299,2374815857291.283,529389394946640.0,103467698271216.0,32061273132942.6,53774196235.632,41301120000.0,27177735000000.0,5755676977248.0,187194475002906.0,56424024930.0,114013944451904.0,1012942880449415.0,59.325176031557504,0.05347789265603353
1601,2014-06-10,501734689603.2,10807664367727.5,2377745920039.329,539769579161280.0,105264012477313.5,33186016850979.75,54072941770.27439,41207040000.0,27357720000000.0,5731288515480.0,189178868730852.0,56025737695.2,115454553858336.0,1029780490291076.8,60.311306826379905,0.986130794822401
1602,2014-06-11,501734689603.2,10713637911814.2,2385071076909.4443,537174533107620.0,114245583507801.0,33355242630667.8,55267923908.844,41583360000.0,26697775000000.0,5723159028224.0,188076427770882.0,57486124222.8,115660355202112.0,1034687857333765.2,60.59871732037517,0.2874104939952673
1603,2014-06-12,504769375225.80005,10901601189269.1,2385071076909.4443,521604256785660.0,113886320666581.5,33298210738065.75,57857051875.7448,41771520000.0,25857845000000.0,5690641079200.0,186753498618918.0,58017173869.200005,114219745795680.0,1015259606071254.6,59.46086004492604,-1.1378572754491358
1604,2014-06-13,501734689603.2,10619701090272.6,2415836735763.9272,539769579161280.0,116041897713898.5,32792403297119.7,55765833133.24799,47980800000.0,25917840000000.0,5682511591944.0,187414963194900.0,61601758982.4,116071957889664.0,1037393773756561.6,60.75719512915138,1.2963350842253405
1605,2014-06-16,501734689603.2,10807664367727.5,2449532457366.456,555339855483240.0,114604846349020.5,33242113794522.75,64130708103.23521,55130880000.0,26397800000000.0,5633734668408.0,190501797882816.0,69434741266.8,118129971327424.0,1057797747349498.4,61.95219767915417,1.1950025500027905
1606,2014-06-17,500723127729.0,10619701090272.6,2398256359275.651,547554717322260.0,112449269301703.5,32904597184205.7,64130708103.23521,56448000000.0,26427797500000.0,5690641079200.0,189178868730852.0,64124244802.8,116895163264768.0,1044804437913172.5,61.191216596785004,-0.7609810823691632
1607,2014-06-18,499711565854.80005,10713637911814.2,2326469821948.5244,537174533107620.0,107778852365850.0,33467436517753.8,69010218502.3944,58517760000.0,26337805000000.0,5649993642920.0,188076427770882.0,61336234159.200005,116895163264768.0,1029108895182072.9,60.27197341594523,-0.9192431808397714
1608,2014-06-19,500723127729.0,10807664367727.5,2439277237748.295,531984441000300.0,94845390081948.0,34873599902565.0,64827781017.4008,57388800000.0,26547787500000.0,5674382104688.0,187414963194900.0,59610322808.4,117100964608544.0,1012371020029975.5,59.29168379749029,-0.9802896184549397
1609,2014-06-20,505780937100.0,10901601189269.1,2429022018130.1343,519009210732000.0,90534235987314.0,35211116512882.05,74387638125.9576,53719680000.0,26607782500000.0,5698770566456.0,183446175739008.0,58017173869.200005,115042951170784.0,989572771844938.5,57.95645541206703,-1.3352283854232638
1610,2014-06-23,503757813351.60004,11089564466724.0,2329399884696.5703,539769579161280.0,77241510862192.5,35267213456425.05,69109800347.2752,53437440000.0,26637780000000.0,5658123130176.0,185651057658948.0,58548223515.6,115454553858336.0,999783635755992.6,58.55447659435602,0.5980211822889885
1611,2014-06-24,503757813351.60004,10854632778498.299,2316214602330.3633,547554717322260.0,73289619608778.0,35041890733194.0,65524853931.5664,48263040000.0,26517790000000.0,5658123130176.0,189619845114840.0,57486124222.8,116483560577216.0,1008011425698798.6,59.03635478919666,0.48187819484063965
1612,2014-06-25,503757813351.60004,10901601189269.1,2234172845385.075,570910131805200.0,84067504845363.0,35998343620602.15,75184292885.004,48639360000.0,26397800000000.0,5771935951760.0,193588632570732.0,56556787341.6,117100964608544.0,1047655225690433.5,61.358179107681565,2.3218243184849072
1613,2014-06-26,503757813351.60004,10901601189269.1,2178501653172.201,583885362073500.0,96641704288045.5,36279763287376.2,74387638125.9576,49297920000.0,26787767500000.0,5804453900784.0,195352538106684.0,56424024930.0,117512567296096.0,1076028126691334.6,63.019899012023664,1.6617199043420996
1614,2014-06-27,505780937100.0,10901601189269.1,2193151966912.431,586480408127160.0,104545486794874.5,36391957174462.2,78868821145.5936,47040000000.0,26667777500000.0,5812583388040.0,195132049914690.0,56822312164.8,117306765952320.0,1086120294078138.6,63.61096847735862,0.5910694653349537
1615,2014-06-30,504769375225.80005,11042596055953.2,2213662406148.753,586480408127160.0,105623275318533.0,36279763287376.2,80561712508.5672,46945920000.0,26697775000000.0,5812583388040.0,198880349178588.0,58415461104.0,117100964608544.0,1090822069839181.6,63.88633807624561,0.2753695988869893
1616,2014-07-01,503757813351.60004,11371554200092.2,2278123786605.765,583885362073500.0,112449269301703.5,35830052789973.15,80063803284.1632,46099200000.0,26937755000000.0,5804453900784.0,199100837370582.0,58415461104.0,116895163264768.0,1095240907965748.4,64.14513682469747,0.25879874845186635
1617,2014-07-02,510838746471.0,11183590922637.299,2288379006223.926,573505177858860.0,114964109190240.0,36167569400290.2,79665475904.64,45911040000.0,27357720000000.0,5820712875296.0,200644254714540.0,60274134866.4,115866156545888.0,1088494359911217.5,63.75001074338987,-0.39512608130760185
1618,2014-07-03,510838746471.0,11324496154949.7,2295704163094.041,555339855483240.0,113886320666581.5,36561182954150.25,74487219970.83841,44970240000.0,27627697500000.0,5780065439016.0,197557420026624.0,59212035573.6,116071957889664.0,1067134208519335.0,62.49900758630965,-1.2510031570802198
1619,2014-07-04,514884993967.80005,11089564466724.0,2295704163094.041,544959671268600.0,112808532142923.0,35716923953828.1,73989310746.43439,47228160000.0,27747687500000.0,5853230824320.0,195132049914690.0,58946510750.4,115042951170784.0,1051341364380427.6,61.57406573947625,-0.9249418468334056
1620,2014-07-07,517919679590.4,11136532877494.799,2275193723857.719,539769579161280.0,115323372031459.5,35716923953828.1,72396001228.3416,47134080000.0,27237730000000.0,5845101337064.0,193368144378738.0,60672422101.200005,114219745795680.0,1045590445442322.2,61.237250816412725,-0.3368149230635211
1621,2014-07-08,519942803338.80005,11512459432404.6,2349910323932.892,534579487053960.0,102749172588777.0,35323310399968.05,74985129195.2424,46757760000.0,27267727500000.0,5804453900784.0,194691073530702.0,59743085220.0,114219745795680.0,1029198769303962.5,60.27723708698207,-0.9600137294306563
1622,2014-07-09,515896555842.0,11512459432404.6,2329399884696.5703,524199302839320.0,100234332700240.5,35492536179656.1,73292237832.2688,47792640000.0,27267727500000.0,5836971849808.0,194470585338708.0,59212035573.6,113190739076800.0,1015230248270881.8,59.45914064227399,-0.8180964447080825
1623,2014-07-10,515896555842.0,11183590922637.299,2281053849353.811,521604256785660.0,95563915764387.0,36898699564467.3,74088892591.3152,47510400000.0,27237730000000.0,5885748773344.0,193147656186744.0,60805184512.8,112573335045472.0,1007074287925011.5,58.98146930209883,-0.47767134017515644
1624,2014-07-11,516908117716.2,11183590922637.299,2254683284621.397,518490201521268.0,90893498828533.5,37517635841558.4,79466312214.8784,45628800000.0,27087742500000.0,5820712875296.0,192706679802756.0,62929383098.4,111544328326592.0,998204006516292.0,58.461962214208285,-0.5195070878905454
1625,2014-07-14,508815622722.60004,10901601189269.1,2288379006223.926,517971192310536.0,104186223953655.0,37460603948956.35,74686383660.6,45628800000.0,27237730000000.0,5902007747856.0,194029608954720.0,63327670333.200005,111544328326592.0,1012214133914524.9,59.28249542507991,0.8205332108716235
1626,2014-07-15,509827184596.80005,10901601189269.1,2244428065003.236,521604256785660.0,119634526126093.5,36842602620924.3,74288056281.0768,47134080000.0,27597700000000.0,5967043645904.0,195573026298678.0,64522532037.6,111750129670368.0,1032811086254815.6,60.48880019002304,1.206304764943134
1627,2014-07-16,507804060848.4,10854632778498.299,2244428065003.236,519009210732000.0,117838211919996.0,36954796508010.3,70503946175.6064,45252480000.0,27807682500000.0,5845101337064.0,196014002682666.0,64257007214.4,111750129670368.0,1029006013687844.2,60.26594794020193,-0.22285224982110918
1628,2014-07-17,504769375225.80005,10901601189269.1,2247358127751.282,524199302839320.0,117119686237557.0,37404507005413.35,69408545881.91759,46099200000.0,27747687500000.0,5820712875296.0,198659860986594.0,65850156153.6,111750129670368.0,1036536973708830.1,60.70701479358007,0.441066853378139
1629,2014-07-18,504769375225.80005,10995627645182.4,2247358127751.282,526794348892980.0,108497378048289.0,37460603948956.35,71001855400.0104,49674240000.0,27657695000000.0,5885748773344.0,197557420026624.0,67708829916.0,111132725639040.0,1028922060402708.9,60.261031035690124,-0.44598375788994815
1630,2014-07-21,504769375225.80005,11089564466724.0,2247358127751.282,518490201521268.0,124664205903166.5,37292313118327.35,70603528020.4872,49956480000.0,27777685000000.0,5934525696880.0,197116443642636.0,67708829916.0,110721122951488.0,1036026458641403.4,60.677115381849745,0.41608434615962153
1631,2014-07-22,499711565854.80005,10948659234411.6,2213662406148.753,516414164678340.0,120353051808532.5,37685926672187.4,68113981898.4672,49297920000.0,28377635000000.0,5926396209624.0,199100837370582.0,66912255446.4,110926924295264.0,1032631293398289.9,60.478270235108035,-0.19884514674171072
1632,2014-07-23,503757813351.60004,10901601189269.1,2216592468896.7993,514857137046144.0,125382731585605.5,38698476503138.55,68711472967.75201,47980800000.0,28317640000000.0,5950784671392.0,199982790138558.0,66248443388.4,110926924295264.0,1037921376427975.6,60.78809531312075,0.3098250780127145
1633,2014-07-24,505780937100.0,10995627645182.4,2193151966912.431,547554717322260.0,125741994426825.0,38135637169590.45,67018581604.778404,47416320000.0,28377635000000.0,5893878260600.0,202187672058498.0,66381205800.0,113190739076800.0,1074957649971173.0,62.95720424306186,2.1691089299411104
1634,2014-07-25,505780937100.0,11136532877494.799,2234172845385.075,539769579161280.0,123945680220727.5,38248766005735.5,66719836070.136,47510400000.0,28497625000000.0,5828842362552.0,200644254714540.0,67708829916.0,112367533701696.0,1063360706892497.0,62.278004356425456,-0.679199886636404
1635,2014-07-28,504769375225.80005,10995627645182.4,2264938504239.558,534579487053960.0,119993788967313.0,38473153779907.5,62636980430.0232,45252480000.0,28857595000000.0,5771935951760.0,201526207482516.0,67177780269.6,112161732357920.0,1055304303358723.9,61.806163774841714,-0.4718405815837414
1636,2014-07-29,503757813351.60004,11371554200092.2,2285448943475.88,550149763375920.0,114964109190240.0,36842602620924.3,60844507222.16881,43747200000.0,30057495000000.0,5836971849808.0,206376947706384.0,67045017858.0,113190739076800.0,1071751026502076.0,62.76940145038446,0.963237675542743
1637,2014-07-30,503757813351.60004,11747480755002.0,2288379006223.926,539769579161280.0,109934429413167.0,37123087338639.3,59052034014.31439,43182720000.0,30057495000000.0,5804453900784.0,206597435898378.0,66381205800.0,112367533701696.0,1056362247948336.1,61.86812457265347,-0.9012768777309859
1638,2014-07-31,503757813351.60004,11465491021633.799,2275193723857.719,537174533107620.0,113167794984142.5,36785570728322.25,58255379255.268,42147840000.0,30657445000000.0,5812583388040.0,207920365050342.0,65319106507.200005,113602341764352.0,1059530798907424.4,62.05369756698605,0.18557299433258123
1639,2014-08-01,503757813351.60004,11465491021633.799,2260543410117.4893,544959671268600.0,120712314649752.0,36842602620924.3,58852870324.552795,43182720000.0,30777435000000.0,5747547489992.0,209463782394300.0,65717393742.0,113190739076800.0,1076091637729537.6,63.02361867242511,0.969921105439056
1640,2014-08-04,503757813351.60004,11371554200092.2,2322074727826.455,550149763375920.0,113167794984142.5,36617279897693.25,62537398585.14241,43276800000.0,31197400000000.0,5885748773344.0,208581829626324.0,65186344095.6,112573335045472.0,1072541538986846.8,62.8156995124167,-0.2079191600084087
1641,2014-08-05,505780937100.0,11277527744178.9,2264938504239.558,534579487053960.0,104545486794874.5,36842602620924.3,62537398585.14241,43370880000.0,30837430000000.0,5869489798832.0,205494994938408.0,66646730623.200005,111544328326592.0,1043934621728317.6,61.14027394317879,-1.675425569237909
1642,2014-08-06,504769375225.80005,11230559333408.1,2247358127751.282,526794348892980.0,103826961112435.5,36561182954150.25,61840325670.9768,45158400000.0,31797350000000.0,5877619286088.0,204613042170432.0,67443305092.8,110721122951488.0,1034348756234722.8,60.57885713597438,-0.5614168072044095
1643,2014-08-07,503757813351.60004,11136532877494.799,2209267312026.684,521604256785660.0,100593595541460.0,35548633123199.1,58753288479.672005,44405760000.0,32997250000000.0,5877619286088.0,202408160250492.0,66779493034.8,110515321607712.0,1023564333138998.5,59.94724422778278,-0.6316129081915989
1644,2014-08-08,503757813351.60004,11183590922637.299,2199012092408.523,529389394946640.0,93049075875850.5,36223666343833.2,58753288479.672005,47980800000.0,33297225000000.0,5910137235112.0,201305719290522.0,70496840559.6,110103718920160.0,1023342529369554.5,59.93425381349516,-0.012990414287621377
1645,2014-08-11,503757813351.60004,11371554200092.2,2206337249278.638,537174533107620.0,98438018494143.0,35886149733516.15,57558306341.10241,53625600000.0,33657195000000.0,6186539801816.0,202187672058498.0,67576067504.4,109692116232608.0,1037482633664769.1,60.76239940058494,0.8281455870897787
1646,2014-08-12,503757813351.60004,11418522610863.0,2178501653172.201,537174533107620.0,94486127240728.5,35155019569339.05,55666251288.3672,49862400000.0,32877260000000.0,6235316725352.0,202408160250492.0,64788056860.8,109280513545056.0,1031888029224123.4,60.43473937189607,-0.327660028688868
1647,2014-08-13,502746251477.4,11747480755002.0,2185826810042.316,529389394946640.0,108497378048289.0,36561182954150.25,54969178374.2016,47040000000.0,33057245000000.0,6178410314560.0,198880349178588.0,63460432744.8,108868910857504.0,1036034394727372.0,60.67758017577464,0.24284080387856477
1648,2014-08-14,502746251477.4,11841417576543.6,2193151966912.431,526794348892980.0,100593595541460.0,36335860230919.2,56662069737.17521,46663680000.0,33237230000000.0,6227187238096.0,197336931834630.0,64124244802.8,109280513545056.0,1024510433072614.6,60.002654603025576,-0.6749255727490606
1649,2014-08-18,501734689603.2,11794449165772.799,2175571590424.155,517971192310536.0,98078755652923.5,37348410061870.35,57060397116.6984,43747200000.0,32877260000000.0,6332870572424.0,196014002682666.0,64655294449.200005,108251506826176.0,1011511216443962.0,59.241327553246606,-0.7613270497789699
1650,2014-08-19,501734689603.2,11559517477547.1,2141875868821.626,513819118624680.0,97000967129265.0,37348410061870.35,56562487892.294395,43935360000.0,32457295000000.0,6381647495960.0,194029608954720.0,64920819272.4,104958685325760.0,1000364279295392.0,58.58848323071361,-0.6528443225329994
1651,2014-08-20,503757813351.60004,11559517477547.1,2068624300120.476,481640547559296.0,103108435429996.5,36054440564145.15,54471269149.79759,47228160000.0,32457295000000.0,6422294932240.0,192265703418768.0,64920819272.4,97446936277936.0,963694173021823.0,56.44081967360345,-2.1476635571101568
1652,2014-08-21,508815622722.60004,11559517477547.1,2116970335463.235,487349648877348.0,102389909747557.5,36054440564145.15,58056215565.5064,44782080000.0,31977335000000.0,6357259034192.0,189619845114840.0,64788056860.8,94462816793184.0,962564184919425.9,56.37463949268492,-0.06618018091852917
1653,2014-08-22,508815622722.60004,11559517477547.1,2099389958974.9592,495653796249060.0,107778852365850.0,36448054118005.2,66719836070.136,44311680000.0,32637280000000.0,6397906470472.0,190501797882816.0,63327670333.200005,96006326871504.0,979766096203355.4,57.38210638415029,1.00746689146537
1654,2014-08-25,540174040822.80005,11747480755002.0,2116970335463.235,486830639666616.0,114245583507801.0,37460603948956.35,66421090535.4936,44405760000.0,32637280000000.0,6275964161632.0,190060821498828.0,64257007214.4,96726631574720.0,978817233347591.2,57.32653419243595,-0.055572191714340136
1655,2014-08-26,540174040822.80005,11794449165772.799,2124295492333.35,495134787038328.0,113527057825362.0,37629829728644.4,69308964037.0368,46287360000.0,32577285000000.0,6316611597912.0,190060821498828.0,65850156153.6,96726631574720.0,986613389442914.0,57.78313282366313,0.45659863122718036
1656,2014-08-27,546243412068.0,11606485888317.9,2185826810042.316,490463704141740.0,111012217936825.5,38754573446681.55,68811054812.6328,45252480000.0,32577285000000.0,6341000059680.0,191163262458798.0,66646730623.200005,95903426199616.0,980734735619205.1,57.43883683259463,-0.34429599106849906
1657,2014-08-28,546243412068.0,11700422709859.5,2141875868821.626,493577759406132.0,115682634872679.0,37911249395418.45,67914818208.705605,46287360000.0,32637280000000.0,6243446212608.0,191163262458798.0,66779493034.8,96829532246608.0,988614688254236.1,57.90034318820092,0.4615063556062893
1658,2014-08-29,552312783313.2001,11653454299088.7,2127225555081.396,488387667298812.0,120353051808532.5,38079540226047.45,66421090535.4936,46099200000.0,33537205000000.0,6227187238096.0,189840333306834.0,65717393742.0,96417929559056.0,987354144759138.8,57.82651675021964,-0.07382643798128186
1659,2014-09-01,533093107703.4,11559517477547.1,2073019394242.5452,487349648877348.0,111371480778045.0,37460603948956.35,66022763155.9704,45158400000.0,33597200000000.0,6145892365536.0,190060821498828.0,66912255446.4,94874419480736.0,975203790347544.8,57.11490513990473,-0.711611610314911
1660,2014-09-02,533093107703.4,11606485888317.9,2075949456990.591,487868658088080.0,111012217936825.5,37742023615730.4,65226108396.924,46663680000.0,33597200000000.0,6137762878280.0,187414963194900.0,68505404385.6,93845412761856.0,972014162121466.2,56.92809771014781,-0.186807429756918
1661,2014-09-03,529046860206.60004,12029380853998.5,2058369080502.3152,475412437030512.0,106341801000972.0,37404507005413.35,62636980430.0232,47698560000.0,33357220000000.0,6113374416512.0,185210081274960.0,68239879562.4,91272895964656.0,949907688907725.2,55.63338461214939,-1.294713097998418
1662,2014-09-04,513873432093.60004,11982412443227.7,2103785053097.028,473336400187584.0,95563915764387.0,36898699564467.3,59350779548.9568,47416320000.0,34437130000000.0,6105244929256.0,187635451386894.0,67974354739.200005,89523584542560.0,938275238757854.8,54.95210517760397,-0.6812794345454236
1663,2014-09-05,509827184596.80005,12029380853998.5,2124295492333.35,474893427819780.0,97719492811704.0,37292313118327.35,60446179842.64561,48827520000.0,35697025000000.0,6088985954744.0,188958380538858.0,68770929208.8,93948313433744.0,949439486837137.4,55.6059633519855,0.6538581743815328
1664,2014-09-11,516908117716.2,11982412443227.7,2116970335463.235,472298381766120.0,94486127240728.5,35830052789973.15,69308964037.0368,51367680000.0,35277060000000.0,6154021852792.0,183005199355020.0,68770929208.8,92610604699200.0,934467186173486.5,54.729078396661656,-0.8768849553238454
1665,2014-09-12,517919679590.4,11747480755002.0,2127225555081.396,471779372555388.0,93767601558289.5,36391957174462.2,68611891122.87119,48921600000.0,34197150000000.0,6186539801816.0,185210081274960.0,68107117150.8,92919306714864.0,935030275677727.1,54.76205694323654,0.03297854657488131
1666,2014-09-15,508815622722.60004,11747480755002.0,2106715115845.0742,472817390976852.0,98078755652923.5,34929696846108.0,66819417915.0168,49768320000.0,34917090000000.0,6186539801816.0,186092034042936.0,71691702264.0,94668618136960.0,942241416391344.2,55.184392891768866,0.4223359485323286
1667,2014-09-16,507804060848.4,11559517477547.1,2099389958974.9592,470741354133924.0,96282441446826.0,34367792461618.95,72595164918.1032,49768320000.0,34977085000000.0,6267834674376.0,186312522234930.0,71426177440.8,94051214105632.0,937360745217036.4,54.898545898659535,-0.28584699310933104
1668,2014-09-17,506792498974.2,11700422709859.5,2078879519738.6372,482159556770028.0,93049075875850.5,34873599902565.0,74785965505.4808,49674240000.0,34737105000000.0,6162151340048.0,188296915962876.0,69567503678.4,95697624855840.0,949456152144963.6,55.60693939154261,0.7083934928830757
1669,2014-09-18,525000612709.80005,11653454299088.7,2055439017754.2693,475412437030512.0,93767601558289.5,34423889405161.95,78470493766.0704,48545280000.0,34557120000000.0,6235316725352.0,187855939578888.0,69301978855.2,95080220824512.0,941762736804889.6,55.156357993378016,-0.4505813981645943
1670,2014-09-19,532081545829.2,11700422709859.5,2083274613860.706,474893427819780.0,91612024510972.5,35773955846430.15,77972584541.6664,48921600000.0,34857095000000.0,6267834674376.0,186092034042936.0,68903691620.4,96417929559056.0,940425878199262.0,55.078061996990755,-0.07829599638726137
1671,2014-09-22,527023736458.2,11700422709859.5,2121365429585.3042,456209096233428.0,93767601558289.5,35211116512882.05,76478856868.45439,48545280000.0,34677110000000.0,6227187238096.0,184989593082966.0,69567503678.4,95183121496400.0,920808229638511.4,53.929112261863146,-1.1489497351276086
1672,2014-09-23,526012174584.0,11935444032456.9,2124295492333.35,442195847543664.0,93408338717070.0,35886149733516.15,72396001228.3416,52026240000.0,34377135000000.0,6219057750840.0,183887152122996.0,69434741266.8,93845412761856.0,904598702311811.5,52.97976646892153,-0.9493457929416138
1673,2014-09-24,536127793326.0,11982412443227.7,2155061151187.833,438043773857808.0,92689813034631.0,35660827010285.1,82254603871.5408,50050560000.0,34077160000000.0,6105244929256.0,181241293819068.0,68638166797.200005,93022207386752.0,895714864756210.4,52.45946543616441,-0.5203010327571249
1674,2014-09-25,540174040822.80005,11653454299088.7,2175571590424.155,438043773857808.0,87660133257558.0,35492536179656.1,78171748231.428,51555840000.0,34077160000000.0,6202798776328.0,181682270203056.0,69434741266.8,92816406042976.0,890543440577215.9,52.156589868672796,-0.30287556749161126
1675,2014-09-26,539162478948.60004,11700422709859.5,2175571590424.155,430258635696828.0,90174973146094.5,34648277179333.95,77873002696.78561,50050560000.0,33357220000000.0,6243446212608.0,180800317435080.0,70496840559.6,91067094620880.0,881163541473313.1,51.607235925585314,-0.5493539430874819
1676,2014-09-29,536127793326.0,11841417576543.6,2162386308057.948,420397460692920.0,92689813034631.0,33523533461296.8,89524078547.8392,48074880000.0,32637280000000.0,6178410314560.0,178595435515140.0,67708829916.0,89832286558224.0,868599459043163.2,50.87139344499752,-0.7358424805877917
1677,2014-09-30,535116231451.80005,11512459432404.6,2175571590424.155,420916469903652.0,88019396098777.5,33917147015156.848,92212788359.6208,48168960000.0,33357220000000.0,6162151340048.0,177713482747164.0,68372641974.0,88082975136128.0,862600743885540.5,50.52006580396484,-0.35132764103268244
1678,2014-10-01,534104669577.60004,11512459432404.6,2155061151187.833,397042046209980.0,89456447463655.5,33186016850979.75,91515715445.45518,44876160000.0,32757270000000.0,6097115442000.0,177272506363176.0,68239879562.4,86024961698368.0,836242621036337.1,48.97634571068907,-1.5437200932757733
1679,2014-10-02,529046860206.60004,11841417576543.6,2137480774699.5571,389256908049000.0,87300870416338.5,33692759240984.85,83549167854.99121,45346560000.0,32217315000000.0,6023950056696.0,173303718907284.0,67841592327.6,82320537510400.0,818820741712335.8,47.9559959183707,-1.0203497923183704
1680,2014-10-06,514884993967.80005,11465491021633.799,2216592468896.7993,403789165949496.0,82271190639265.5,33467436517753.8,85042895528.20319,45158400000.0,31617365000000.0,6056468005720.0,176170065403206.0,67841592327.6,84481451620048.0,832248154507843.5,48.74240119661152,0.7864052782408208
1681,2014-10-07,515896555842.0,11418522610863.0,2206337249278.638,393927990945588.0,83708242004143.5,33186016850979.75,72495583073.22241,45628800000.0,30537455000000.0,6032079543952.0,173744695291272.0,68239879562.4,81806034150960.0,817269634465514.5,47.86515199001348,-0.8772492065980373
1682,2014-10-08,518931241464.60004,11653454299088.7,2134550711951.511,403270156738764.0,80474876433168.0,32736306353576.7,76678020558.216,45440640000.0,31137405000000.0,6032079543952.0,175729089019218.0,67708829916.0,83246643557392.0,827123320389049.8,48.442254276091106,0.5771022860776256
1683,2014-10-10,518931241464.60004,11512459432404.6,2055439017754.2693,395485018577784.0,79756350750729.0,32173467020028.6,76180111333.81201,43276800000.0,30897425000000.0,6048338518464.0,174626648059248.0,65584631330.4,81394431463408.0,814653550623949.4,47.7119354193562,-0.7303188567349039
1684,2014-10-13,505780937100.0,11183590922637.299,1983652480427.142,401194119895836.0,71852568243900.0,31330142968765.5,78470493766.0704,41865600000.0,30237480000000.0,5967043645904.0,177272506363176.0,65584631330.4,81394431463408.0,813107237646250.4,47.62137227767029,-0.09056314168591229
1685,2014-10-14,505780937100.0,11230559333408.1,2021743296151.74,416245387007064.0,82271190639265.5,31667659579082.55,75881365799.1696,43182720000.0,30117490000000.0,5967043645904.0,178595435515140.0,65584631330.4,83349544229280.0,842156482899525.4,49.32270373623173,1.701331458561441
1686,2014-10-15,494653756483.80005,10995627645182.4,2121365429585.3042,408979258056816.0,71852568243900.0,31723756522625.55,68512309277.9904,43182720000.0,30477460000000.0,5926396209624.0,177272506363176.0,66381205800.0,81497332135296.0,821519000597767.0,48.11402524701941,-1.2086784892123177
1687,2014-10-16,499711565854.80005,11136532877494.799,2096459896226.913,403789165949496.0,74367408132436.5,31611562635539.55,68711472967.75201,42806400000.0,30297475000000.0,5926396209624.0,175729089019218.0,66646730623.200005,80365424744528.0,815997390634009.5,47.79064029669311,-0.3233849503263002
1688,2014-10-17,495665318358.0,11089564466724.0,2058369080502.3152,407941239635352.0,71852568243900.0,31667659579082.55,68113981898.4672,42618240000.0,30717440000000.0,5812583388040.0,177052018171182.0,67310542681.200005,81188630119632.0,820053780767352.5,48.02821149972726,0.23757120303415036
1689,2014-10-20,486561261490.2,10995627645182.4,2089134739356.798,420916469903652.0,72571093926339.0,32567080573888.65,70205200640.964,43370880000.0,31197400000000.0,5869489798832.0,178595435515140.0,67443305092.8,82629239526064.0,838098552275678.8,49.08504231106159,1.0568308113343292
1690,2014-10-21,489595947112.80005,11089564466724.0,2103785053097.028,415207368585600.0,72571093926339.0,31386239912308.5,69806873261.4408,42336000000.0,30777435000000.0,5861360311576.0,178374947323146.0,67310542681.200005,81085729447744.0,829126573389590.0,48.55957909191889,-0.5254632191427007
1691,2014-10-22,490607508987.0,11183590922637.299,2144805931569.672,420397460692920.0,72211831085119.5,31779853466168.55,70205200640.964,42806400000.0,30597450000000.0,5967043645904.0,180800317435080.0,67310542681.200005,82011835494736.0,837765118326444.2,49.065514035464794,0.5059349435459026
1692,2014-10-23,490607508987.0,11089564466724.0,2073019394242.5452,417802414639260.0,82989716321704.5,32286595856173.65,70404364330.7256,44029440000.0,31017415000000.0,5975173133160.0,181020805627074.0,67841592327.6,80879928103968.0,845807515447952.1,49.5365343014224,0.4710202659576055
1693,2014-10-24,494653756483.80005,11042596055953.2,2141875868821.626,421954488325116.0,95204652923167.5,32736306353576.7,71201019089.772,43653120000.0,30597450000000.0,5926396209624.0,180800317435080.0,67708829916.0,80674126760192.0,861755426657020.6,50.470557984370714,0.9340236829483146
1694,2014-10-27,486561261490.2,11230559333408.1,2093529833478.8672,449461976493912.0,86223081892680.0,32624112466490.7,70105618796.0832,44123520000.0,30657445000000.0,5918266722368.0,183887152122996.0,68903691620.4,86642365729696.0,889408183686936.4,52.09010110987232,1.6195431255016075
1695,2014-10-28,493642194609.60004,11089564466724.0,2062764174624.3843,434929718593416.0,90534235987314.0,34198566681930.9,72097255693.6992,43182720000.0,30357470000000.0,5934525696880.0,181682270203056.0,70098553324.8,82423438182288.0,873891574709861.4,51.18133756876385,-0.9087635411084705
